,PM2.5,PM10,NO2,SO2,NH3,CO,Ozone,SO2i,NOi,PM25i,PM10i,Ozonei,NH3i,COi,AQI,AQI_Range
11278,10.04,46.48,8.92,4.38,9.92,0.69,46.2,5.475,11.15,16.733333333333334,58.1,46.2,2.48,34.5,58.1,Satisfactory
11279,10.24,46.95,8.9,4.39,9.94,0.74,38.58,5.4875,11.125,17.066666666666666,58.6875,38.58,2.485,37.0,58.6875,Satisfactory
11280,9.84,49.1,8.95,3.86,9.93,0.71,24.1,4.825,11.187499999999998,16.400000000000002,61.375,24.1,2.4825,35.5,61.375,Satisfactory
11281,10.38,31.76,8.95,4.12,9.92,0.71,17.8,5.15,11.187499999999998,17.3,39.7,17.8,2.48,35.5,39.7,Good
11282,10.61,32.1,8.96,3.68,9.92,0.74,17.22,4.6000000000000005,11.200000000000001,17.683333333333334,40.125,17.22,2.48,37.0,40.125,Good
11283,9.69,25.36,8.97,4.25,9.92,0.72,13.6,5.3125,11.212500000000002,16.15,31.7,13.6,2.48,36.0,36.0,Good
11284,9.5,19.71,8.97,7.62,9.92,0.71,14.84,9.525,11.212500000000002,15.833333333333334,24.6375,14.84,2.48,35.5,35.5,Good
11285,9.0,13.69,8.92,2.79,9.93,0.74,20.11,3.4875,11.15,15.0,17.1125,20.11,2.4825,37.0,37.0,Good
11286,10.67,26.38,8.91,3.34,9.92,0.72,17.43,4.175,11.1375,17.783333333333335,32.975,17.43,2.48,36.0,36.0,Good
11287,8.97,23.29,8.98,3.38,9.92,0.72,14.68,4.225,11.225,14.950000000000001,29.1125,14.68,2.48,36.0,36.0,Good
11288,9.49,21.91,8.96,3.6,9.93,0.72,18.99,4.5,11.200000000000001,15.816666666666668,27.3875,18.99,2.4825,36.0,36.0,Good
11289,8.8,31.17,8.91,3.3,9.94,0.71,38.47,4.125,11.1375,14.666666666666668,38.9625,38.47,2.485,35.5,38.9625,Good
11290,9.44,31.89,8.92,4.8,9.94,0.71,41.81,6.0,11.15,15.733333333333333,39.8625,41.81,2.485,35.5,41.81,Good
11291,11.07,44.68,8.91,3.9,9.93,0.74,35.53,4.875,11.1375,18.450000000000003,55.85,35.53,2.4825,37.0,55.85,Satisfactory
11292,13.45,47.18,8.9,4.57,9.93,0.73,18.45,5.7125,11.125,22.416666666666668,58.975,18.45,2.4825,36.5,58.975,Satisfactory
11293,13.69,33.46,8.95,3.8,9.94,0.72,17.12,4.75,11.187499999999998,22.816666666666666,41.825,17.12,2.485,36.0,41.825,Good
11294,13.57,25.38,8.96,3.63,9.92,0.74,22.27,4.5375,11.200000000000001,22.616666666666667,31.725,22.27,2.48,37.0,37.0,Good
11295,14.09,33.45,8.91,4.48,9.93,0.71,18.76,5.6000000000000005,11.1375,23.483333333333334,41.81250000000001,18.76,2.4825,35.5,41.81250000000001,Good
11296,14.11,25.16,8.93,3.87,9.92,0.74,26.36,4.8375,11.1625,23.516666666666666,31.45,26.36,2.48,37.0,37.0,Good
11297,14.04,26.27,8.93,4.82,9.93,0.73,34.6,6.025,11.1625,23.4,32.8375,34.6,2.4825,36.5,36.5,Good
11298,14.23,35.48,8.96,3.42,9.92,0.72,45.7,4.275,11.200000000000001,23.71666666666667,44.349999999999994,45.7,2.48,36.0,45.7,Good
11299,14.22,25.09,8.94,4.91,9.93,0.73,36.32,6.1375,11.175,23.700000000000003,31.3625,36.32,2.4825,36.5,36.5,Good
11300,13.87,39.23,8.93,4.27,9.94,0.74,11.78,5.3374999999999995,11.1625,23.116666666666667,49.037499999999994,11.78,2.485,37.0,49.037499999999994,Good
11301,13.79,20.49,8.96,3.1,9.92,0.72,21.23,3.875,11.200000000000001,22.983333333333334,25.6125,21.23,2.48,36.0,36.0,Good
11302,13.03,20.24,8.95,10.34,9.92,0.73,15.62,12.925,11.187499999999998,21.716666666666665,25.299999999999997,15.62,2.48,36.5,36.5,Good
11303,13.9,24.49,8.96,3.76,9.92,0.71,10.34,4.699999999999999,11.200000000000001,23.166666666666668,30.6125,10.34,2.48,35.5,35.5,Good
11304,12.55,15.43,8.86,5.27,9.94,0.72,12.48,6.5874999999999995,11.075,20.916666666666668,19.2875,12.48,2.485,36.0,36.0,Good
11305,13.89,32.12,8.88,3.35,9.93,0.71,13.0,4.1875,11.100000000000001,23.150000000000002,40.14999999999999,13.0,2.4825,35.5,40.14999999999999,Good
11306,13.87,25.58,8.96,3.14,9.91,0.73,13.35,3.9250000000000003,11.200000000000001,23.116666666666667,31.975,13.35,2.4775,36.5,36.5,Good
11307,13.56,28.18,8.93,3.67,9.93,0.72,13.47,4.5875,11.1625,22.6,35.225,13.47,2.4825,36.0,36.0,Good
11308,13.49,23.56,8.92,2.85,9.93,0.73,21.28,3.5625,11.15,22.483333333333334,29.45,21.28,2.4825,36.5,36.5,Good
11309,13.69,30.97,8.94,2.57,9.93,0.72,28.83,3.2125,11.175,22.816666666666666,38.7125,28.83,2.4825,36.0,38.7125,Good
11310,13.87,32.94,8.96,2.94,9.93,0.72,32.63,3.675,11.200000000000001,23.116666666666667,41.175,32.63,2.4825,36.0,41.175,Good
11311,13.44,39.12,8.93,2.22,9.93,0.7,39.67,2.7750000000000004,11.1625,22.4,48.89999999999999,39.67,2.4825,35.0,48.89999999999999,Good
11312,14.47,51.94,7.13,4.23,10.84,0.68,32.11,5.2875000000000005,8.9125,24.116666666666667,64.925,32.11,2.71,34.0,64.925,Satisfactory
11313,11.58,43.46,3.76,0.83,12.51,0.72,14.15,1.0374999999999999,4.7,19.3,54.325,14.15,3.1275,36.0,54.325,Satisfactory
11314,11.78,35.62,3.73,2.94,12.51,0.72,9.4,3.675,4.6625,19.633333333333333,44.52499999999999,9.4,3.1275,36.0,44.52499999999999,Good
11315,14.03,41.28,3.75,1.68,12.51,0.74,8.21,2.1,4.6875,23.383333333333333,51.6,8.21,3.1275,37.0,51.6,Satisfactory
11316,23.94,56.63,5.06,2.48,11.85,0.71,9.19,3.1,6.324999999999999,39.900000000000006,70.7875,9.19,2.9625,35.5,70.7875,Satisfactory
11317,41.97,45.78,8.29,2.88,10.16,0.74,16.42,3.5999999999999996,10.362499999999999,69.95,57.225,16.42,2.54,37.0,69.95,Satisfactory
11318,32.41,45.04,8.37,1.92,10.15,0.73,19.76,2.4,10.462499999999999,54.01666666666666,56.3,19.76,2.5375,36.5,56.3,Satisfactory
11319,26.81,38.73,8.37,2.24,10.14,0.74,24.89,2.8000000000000003,10.462499999999999,44.68333333333333,48.412499999999994,24.89,2.535,37.0,48.412499999999994,Good
11320,27.54,40.47,8.33,2.27,10.14,0.72,16.25,2.8375,10.4125,45.9,50.5875,16.25,2.535,36.0,50.5875,Satisfactory
11321,26.4,44.55,8.32,2.06,10.15,0.72,17.12,2.575,10.4,44.0,55.6875,17.12,2.5375,36.0,55.6875,Satisfactory
11322,26.41,56.47,8.38,1.58,10.15,0.73,15.53,1.975,10.475000000000001,44.016666666666666,70.5875,15.53,2.5375,36.5,70.5875,Satisfactory
11323,26.31,49.29,8.35,1.92,10.14,0.74,22.02,2.4,10.4375,43.85,61.6125,22.02,2.535,37.0,61.6125,Satisfactory
11324,26.23,44.48,8.39,2.84,10.13,0.73,22.19,3.55,10.4875,43.71666666666667,55.6,22.19,2.5325,36.5,55.6,Satisfactory
11325,26.63,48.38,8.38,2.48,10.14,0.73,16.92,3.1,10.475000000000001,44.38333333333333,60.475,16.92,2.535,36.5,60.475,Satisfactory
11326,27.91,55.95,8.42,3.63,10.14,0.71,20.86,4.5375,10.525,46.516666666666666,69.9375,20.86,2.535,35.5,69.9375,Satisfactory
11327,26.83,47.1,8.36,1.9,10.14,0.73,15.69,2.375,10.45,44.71666666666667,58.875,15.69,2.535,36.5,58.875,Satisfactory
11328,22.12,49.43,8.32,2.18,10.14,0.72,9.69,2.725,10.4,36.86666666666667,61.7875,9.69,2.535,36.0,61.7875,Satisfactory
11329,17.81,42.9,8.37,2.11,10.14,0.72,12.31,2.6374999999999997,10.462499999999999,29.683333333333334,53.625,12.31,2.535,36.0,53.625,Satisfactory
11330,42.35,83.59,6.79,9.64,11.32,0.72,19.49,12.05,8.4875,70.58333333333334,104.48750000000001,19.49,2.83,36.0,104.48750000000001,Moderately Polluted
11331,120.6,191.08,7.41,9.31,13.64,0.72,15.31,11.637500000000001,9.2625,300.46153846153845,211.08,15.31,3.41,36.0,300.46153846153845,Very poor
11332,39.95,81.97,7.4,0.7,13.64,0.95,12.63,0.875,9.25,66.58333333333334,102.4625,12.63,3.41,47.5,102.4625,Moderately Polluted
11333,37.05,88.8,7.34,1.55,13.64,1.22,13.87,1.9375,9.175,61.75,111.0,13.87,3.41,61.0,111.0,Moderately Polluted
11334,29.94,100.02,7.33,2.25,13.65,0.94,9.13,2.8125,9.1625,49.900000000000006,120.02,9.13,3.4125,47.0,120.02,Moderately Polluted
11335,29.93,54.38,6.81,2.27,11.3,0.95,11.32,2.8375,8.5125,49.88333333333333,67.975,11.32,2.825,47.5,67.975,Satisfactory
11336,30.04,68.38,6.33,2.19,9.65,0.94,10.87,2.7375,7.9125,50.06666666666666,85.475,10.87,2.4125,47.0,85.475,Satisfactory
11337,41.9,70.81,6.4,2.34,9.65,0.93,7.82,2.925,8.0,69.83333333333333,88.5125,7.82,2.4125,46.5,88.5125,Satisfactory
11338,49.77,106.14,6.37,2.2,9.65,0.93,8.29,2.75,7.9625,82.95000000000002,126.14,8.29,2.4125,46.5,126.14,Moderately Polluted
11339,50.03,77.68,6.35,3.04,9.66,0.94,8.86,3.8,7.9375,83.38333333333334,97.10000000000001,8.86,2.415,47.0,97.10000000000001,Satisfactory
11340,49.98,69.99,6.35,0.6,9.65,0.93,10.79,0.75,7.9375,83.3,87.4875,10.79,2.4125,46.5,87.4875,Satisfactory
11341,50.15,113.11,6.36,1.43,9.65,0.95,9.76,1.7874999999999999,7.95,83.58333333333334,133.11,9.76,2.4125,47.5,133.11,Moderately Polluted
11342,49.92,78.44,6.37,1.78,9.65,0.94,7.94,2.225,7.9625,83.2,98.05,7.94,2.4125,47.0,98.05,Satisfactory
11343,50.25,89.14,6.34,2.08,9.64,0.96,8.54,2.6,7.925,83.75,111.425,8.54,2.41,48.0,111.425,Moderately Polluted
11344,49.94,89.83,6.37,2.64,9.64,0.94,10.54,3.3000000000000003,7.9625,83.23333333333333,112.2875,10.54,2.41,47.0,112.2875,Moderately Polluted
11345,49.85,87.74,6.33,1.9,9.65,0.93,10.15,2.375,7.9125,83.08333333333334,109.675,10.15,2.4125,46.5,109.675,Moderately Polluted
11346,32.76,115.18,6.32,2.73,9.65,0.95,12.38,3.4125,7.9,54.599999999999994,135.18,12.38,2.4125,47.5,135.18,Moderately Polluted
11347,36.14,146.18,6.33,3.1,9.64,0.94,17.14,3.875,7.9125,60.233333333333334,166.18,17.14,2.41,47.0,166.18,Moderately Polluted
11348,42.54,156.33,6.4,2.79,9.64,0.94,18.47,3.4875,8.0,70.9,176.33,18.47,2.41,47.0,176.33,Moderately Polluted
11349,34.95,220.11,6.41,3.82,9.64,0.94,14.79,4.7749999999999995,8.0125,58.25000000000001,240.11,14.79,2.41,47.0,240.11,Poor
11350,31.01,168.93,6.35,3.42,9.65,0.94,13.8,4.275,7.9375,51.68333333333334,188.93,13.8,2.4125,47.0,188.93,Moderately Polluted
11351,24.78,117.38,6.54,2.86,9.61,0.94,8.83,3.5749999999999997,8.175,41.300000000000004,137.38,8.83,2.4025,47.0,137.38,Moderately Polluted
11352,23.12,37.99,10.54,1.81,8.51,0.93,15.89,2.2625,13.175,38.53333333333334,47.4875,15.89,2.1275,46.5,47.4875,Good
11353,17.04,42.98,10.62,2.88,8.49,0.95,17.42,3.5999999999999996,13.275,28.4,53.725,17.42,2.1225,47.5,53.725,Satisfactory
11354,11.8,43.67,10.55,2.28,8.49,0.94,17.41,2.8499999999999996,13.1875,19.666666666666668,54.5875,17.41,2.1225,47.0,54.5875,Satisfactory
11355,10.69,44.7,10.55,2.82,8.5,0.95,21.36,3.525,13.1875,17.816666666666666,55.875,21.36,2.125,47.5,55.875,Satisfactory
11356,11.54,45.21,10.59,2.1,8.5,0.93,22.37,2.625,13.2375,19.233333333333334,56.5125,22.37,2.125,46.5,56.5125,Satisfactory
11357,12.23,54.42,10.53,3.66,8.5,0.94,21.5,4.575,13.1625,20.383333333333336,68.025,21.5,2.125,47.0,68.025,Satisfactory
11358,12.45,59.55,10.54,4.74,8.5,0.93,18.35,5.925000000000001,13.175,20.75,74.4375,18.35,2.125,46.5,74.4375,Satisfactory
11359,11.69,56.53,10.56,3.05,8.5,0.94,19.13,3.8125,13.2,19.483333333333334,70.6625,19.13,2.125,47.0,70.6625,Satisfactory
11360,11.98,44.22,10.58,2.64,8.5,0.94,16.91,3.3000000000000003,13.225,19.96666666666667,55.275,16.91,2.125,47.0,55.275,Satisfactory
11361,11.85,40.24,10.54,3.52,8.51,0.95,21.74,4.4,13.175,19.75,50.3,21.74,2.1275,47.5,50.3,Satisfactory
11362,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,75.80973755212166,75.80973755212166,102.15930013899109,75.80973755212166,60.64779004169733,15.161947510424332,556.7517061276313,556.7517061276313,Severe
11363,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,75.80973755212166,75.80973755212166,102.15930013899109,75.80973755212166,60.64779004169733,15.161947510424332,556.7517061276313,556.7517061276313,Severe
11364,60.64779004169733,43.31,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,60.64779004169733,75.80973755212166,75.80973755212166,102.15930013899109,54.1375,60.64779004169733,15.161947510424332,556.7517061276313,556.7517061276313,Severe
11365,28.36,53.26,10.55,5.85,8.5,0.92,36.15,7.3125,13.1875,47.266666666666666,66.57499999999999,36.15,2.125,46.0,66.57499999999999,Satisfactory
11366,30.03,48.56,10.54,2.99,8.51,0.94,24.56,3.7375000000000003,13.175,50.050000000000004,60.7,24.56,2.1275,47.0,60.7,Satisfactory
11367,29.95,56.01,10.57,2.85,8.5,0.94,31.46,3.5625,13.2125,49.916666666666664,70.01249999999999,31.46,2.125,47.0,70.01249999999999,Satisfactory
11368,29.92,60.97,10.57,2.65,8.51,0.93,28.43,3.3125,13.2125,49.866666666666674,76.2125,28.43,2.1275,46.5,76.2125,Satisfactory
11369,29.93,71.48,10.59,3.18,8.5,0.93,29.64,3.975,13.2375,49.88333333333333,89.35000000000001,29.64,2.125,46.5,89.35000000000001,Satisfactory
11370,29.99,74.1,10.53,2.7,8.51,0.94,30.88,3.375,13.1625,49.983333333333334,92.625,30.88,2.1275,47.0,92.625,Satisfactory
11371,29.97,71.11,10.52,3.64,8.51,0.94,29.35,4.55,13.15,49.95,88.8875,29.35,2.1275,47.0,88.8875,Satisfactory
11372,30.0,78.67,10.6,3.43,8.49,0.94,27.79,4.2875000000000005,13.25,50.0,98.3375,27.79,2.1225,47.0,98.3375,Satisfactory
11373,29.99,76.99,10.57,3.39,8.5,0.94,24.36,4.2375,13.2125,49.983333333333334,96.2375,24.36,2.125,47.0,96.2375,Satisfactory
11374,29.96,73.67,10.55,2.77,8.5,0.94,22.16,3.4625,13.1875,49.93333333333334,92.0875,22.16,2.125,47.0,92.0875,Satisfactory
11375,30.11,74.75,10.56,5.63,8.5,0.95,15.88,7.0375,13.2,50.18333333333333,93.4375,15.88,2.125,47.5,93.4375,Satisfactory
11376,38.01,86.0,10.44,7.72,6.47,0.95,17.65,9.65,13.05,63.349999999999994,107.5,17.65,1.6175,47.5,107.5,Moderately Polluted
11377,38.94,60.97,10.84,3.04,3.56,0.95,13.99,3.8,13.55,64.89999999999999,76.2125,13.99,0.89,47.5,76.2125,Satisfactory
11378,31.93,42.78,10.73,5.11,3.6,0.93,14.39,6.3875,13.4125,53.21666666666667,53.475,14.39,0.9,46.5,53.475,Satisfactory
11379,32.02,37.54,10.85,8.69,3.57,0.94,17.23,10.862499999999999,13.5625,53.366666666666674,46.925,17.23,0.8925,47.0,53.366666666666674,Satisfactory
11380,31.97,32.79,10.84,4.09,3.57,0.95,18.21,5.1125,13.55,53.28333333333333,40.9875,18.21,0.8925,47.5,53.28333333333333,Satisfactory
11381,31.79,33.26,10.84,5.84,3.57,0.93,28.46,7.3,13.55,52.983333333333334,41.575,28.46,0.8925,46.5,52.983333333333334,Satisfactory
11382,31.75,35.51,10.81,7.58,3.57,0.93,23.74,9.475,13.5125,52.916666666666664,44.3875,23.74,0.8925,46.5,52.916666666666664,Satisfactory
11383,32.07,38.36,10.82,11.28,3.58,0.95,20.47,14.1,13.525,53.45,47.95,20.47,0.895,47.5,53.45,Satisfactory
11384,32.04,40.05,10.75,6.24,3.57,0.94,19.99,7.800000000000001,13.4375,53.4,50.06249999999999,19.99,0.8925,47.0,53.4,Satisfactory
11385,32.16,38.04,10.79,5.12,3.57,0.95,20.08,6.4,13.4875,53.599999999999994,47.55,20.08,0.8925,47.5,53.599999999999994,Satisfactory
11386,31.98,45.69,10.81,11.54,3.57,0.94,14.69,14.424999999999999,13.5125,53.3,57.1125,14.69,0.8925,47.0,57.1125,Satisfactory
11387,31.85,39.53,10.8,8.21,3.57,0.94,15.05,10.262500000000001,13.5,53.083333333333336,49.4125,15.05,0.8925,47.0,53.083333333333336,Satisfactory
11388,24.94,30.89,10.8,5.21,3.57,0.94,14.0,6.5125,13.5,41.56666666666667,38.6125,14.0,0.8925,47.0,47.0,Good
11389,25.08,35.6,10.8,7.39,3.58,0.95,19.95,9.237499999999999,13.5,41.8,44.5,19.95,0.895,47.5,47.5,Good
11390,25.04,51.78,10.8,30.55,3.58,0.95,24.99,38.1875,13.5,41.733333333333334,64.725,24.99,0.895,47.5,64.725,Satisfactory
11391,24.96,31.07,10.78,18.9,3.58,0.94,19.11,23.625,13.475,41.6,38.8375,19.11,0.895,47.0,47.0,Good
11392,24.99,36.19,10.77,5.94,3.59,0.94,25.77,7.425000000000001,13.4625,41.65,45.2375,25.77,0.8975,47.0,47.0,Good
11393,25.04,39.19,10.82,4.18,3.56,0.95,25.39,5.225,13.525,41.733333333333334,48.9875,25.39,0.89,47.5,48.9875,Good
11394,24.91,36.57,10.84,9.25,3.57,0.93,23.21,11.5625,13.55,41.516666666666666,45.7125,23.21,0.8925,46.5,46.5,Good
11395,24.97,35.78,10.81,21.91,3.57,0.94,23.59,27.3875,13.5125,41.61666666666667,44.725,23.59,0.8925,47.0,47.0,Good
11396,24.96,29.44,10.79,16.2,3.58,0.94,22.26,20.25,13.4875,41.6,36.8,22.26,0.895,47.0,47.0,Good
11397,25.01,40.29,10.78,60.64779004169733,3.57,0.94,18.54,75.80973755212166,13.475,41.68333333333334,50.3625,18.54,0.8925,47.0,75.80973755212166,Satisfactory
11398,25.08,47.27,10.75,28.8,3.58,0.94,18.15,36.0,13.4375,41.8,59.0875,18.15,0.895,47.0,59.0875,Satisfactory
11399,25.0,57.41,10.8,18.43,3.59,0.94,25.79,23.0375,13.5,41.66666666666667,71.76249999999999,25.79,0.8975,47.0,71.76249999999999,Satisfactory
11400,24.97,51.2,10.78,9.24,3.58,0.94,30.51,11.55,13.475,41.61666666666667,64.0,30.51,0.895,47.0,64.0,Satisfactory
11401,24.94,27.94,10.84,19.21,3.57,0.95,28.31,24.012500000000003,13.55,41.56666666666667,34.925,28.31,0.8925,47.5,47.5,Good
11402,25.0,53.4,10.81,26.05,3.58,0.94,36.75,32.5625,13.5125,41.66666666666667,66.75,36.75,0.895,47.0,66.75,Satisfactory
11403,24.94,59.57,10.81,7.41,3.58,0.93,33.05,9.2625,13.5125,41.56666666666667,74.4625,33.05,0.895,46.5,74.4625,Satisfactory
11404,24.97,65.53,10.84,14.46,3.57,0.94,49.97,18.075000000000003,13.55,41.61666666666667,81.9125,49.97,0.8925,47.0,81.9125,Satisfactory
11405,25.01,69.37,10.86,25.61,3.57,0.94,53.32,32.0125,13.575,41.68333333333334,86.7125,53.32,0.8925,47.0,86.7125,Satisfactory
11406,25.06,63.27,10.81,7.33,3.58,0.95,70.84,9.1625,13.5125,41.766666666666666,79.0875,70.84,0.895,47.5,79.0875,Satisfactory
11407,25.03,51.8,10.78,12.6,3.58,0.94,42.68,15.75,13.475,41.71666666666667,64.75,42.68,0.895,47.0,64.75,Satisfactory
11408,24.91,58.63,10.85,22.39,3.58,0.93,60.57,27.9875,13.5625,41.516666666666666,73.2875,60.57,0.895,46.5,73.2875,Satisfactory
11409,24.97,50.81,10.84,9.49,3.57,0.94,61.36,11.8625,13.55,41.61666666666667,63.5125,61.36,0.8925,47.0,63.5125,Satisfactory
11410,24.95,60.51,10.82,15.43,3.57,0.93,50.64,19.2875,13.525,41.583333333333336,75.63749999999999,50.64,0.8925,46.5,75.63749999999999,Satisfactory
11411,24.98,62.13,10.83,28.54,3.57,0.94,62.97,35.675,13.5375,41.63333333333333,77.6625,62.97,0.8925,47.0,77.6625,Satisfactory
11412,24.97,55.34,10.83,7.11,3.57,0.94,60.14,8.887500000000001,13.5375,41.61666666666667,69.17500000000001,60.14,0.8925,47.0,69.17500000000001,Satisfactory
11413,24.94,58.05,10.74,11.69,3.58,0.93,59.15,14.612499999999999,13.425,41.56666666666667,72.5625,59.15,0.895,46.5,72.5625,Satisfactory
11414,25.03,62.76,10.83,18.41,3.58,0.94,55.9,23.0125,13.5375,41.71666666666667,78.44999999999999,55.9,0.895,47.0,78.44999999999999,Satisfactory
11415,25.02,52.54,10.76,16.3,3.57,0.94,52.49,20.375,13.45,41.7,65.675,52.49,0.8925,47.0,65.675,Satisfactory
11416,24.98,45.76,10.67,9.84,3.52,0.94,53.71,12.3,13.3375,41.63333333333333,57.2,53.71,0.88,47.0,57.2,Satisfactory
11417,25.07,43.28,10.42,4.08,3.57,0.95,52.81,5.1,13.025,41.78333333333334,54.1,52.81,0.8925,47.5,54.1,Satisfactory
11418,24.98,43.66,10.34,4.09,3.58,0.94,39.56,5.1125,12.925,41.63333333333333,54.575,39.56,0.895,47.0,54.575,Satisfactory
11419,24.96,49.24,10.31,10.09,3.57,0.94,44.99,12.6125,12.8875,41.6,61.55,44.99,0.8925,47.0,61.55,Satisfactory
11420,25.03,58.67,10.29,7.56,3.58,0.94,45.87,9.45,12.8625,41.71666666666667,73.3375,45.87,0.895,47.0,73.3375,Satisfactory
11421,24.99,76.38,11.05,7.39,4.12,0.94,49.98,9.237499999999999,13.8125,41.65,95.475,49.98,1.03,47.0,95.475,Satisfactory
11422,25.07,41.44,10.89,9.55,3.56,0.95,50.08,11.9375,13.6125,41.78333333333334,51.8,50.08,0.89,47.5,51.8,Satisfactory
11423,25.04,39.53,11.01,8.77,3.55,0.95,50.05,10.962499999999999,13.7625,41.733333333333334,49.4125,50.05,0.8875,47.5,50.05,Satisfactory
11424,24.96,42.14,10.97,8.02,3.56,0.93,49.95,10.024999999999999,13.7125,41.6,52.675,49.95,0.89,46.5,52.675,Satisfactory
11425,24.99,42.84,11.0,13.01,3.56,0.94,49.99,16.2625,13.75,41.65,53.55,49.99,0.89,47.0,53.55,Satisfactory
11426,24.99,37.86,11.01,10.17,3.56,0.94,43.69,12.7125,13.7625,41.65,47.325,43.69,0.89,47.0,47.325,Good
11427,22.16,42.77,11.98,8.68,4.71,0.93,32.12,10.85,14.975,36.93333333333334,53.4625,32.12,1.1775,46.5,53.4625,Satisfactory
11428,20.05,42.11,13.66,8.99,6.76,0.95,45.06,11.2375,17.075,33.41666666666667,52.6375,45.06,1.69,47.5,52.6375,Satisfactory
11429,20.0,37.01,13.72,13.64,6.76,0.94,45.0,17.05,17.15,33.333333333333336,46.2625,45.0,1.69,47.0,47.0,Good
11430,20.03,31.91,13.74,10.44,6.76,0.94,45.04,13.049999999999999,17.175,33.38333333333334,39.8875,45.04,1.69,47.0,47.0,Good
11431,19.92,35.8,13.76,8.79,6.76,0.93,44.91,10.987499999999999,17.2,33.2,44.74999999999999,44.91,1.69,46.5,46.5,Good
11432,19.97,40.6,13.7,8.06,6.76,0.93,44.96,10.075000000000001,17.125,33.28333333333333,50.75,44.96,1.69,46.5,50.75,Satisfactory
11433,19.95,33.38,13.75,8.29,6.76,0.93,44.94,10.362499999999999,17.1875,33.25,41.72500000000001,44.94,1.69,46.5,46.5,Good
11434,19.95,36.9,13.72,6.72,6.76,0.93,44.94,8.4,17.15,33.25,46.125,44.94,1.69,46.5,46.5,Good
11435,20.05,37.14,13.74,5.85,6.76,0.94,45.06,7.3125,17.175,33.41666666666667,46.425,45.06,1.69,47.0,47.0,Good
11436,20.0,38.07,13.76,8.29,6.76,0.93,44.99,10.362499999999999,17.2,33.333333333333336,47.5875,44.99,1.69,46.5,47.5875,Good
11437,20.05,35.22,13.76,5.26,6.76,0.94,45.06,6.574999999999999,17.2,33.41666666666667,44.025,45.06,1.69,47.0,47.0,Good
11438,20.01,36.25,13.74,7.31,6.76,0.94,45.01,9.1375,17.175,33.35,45.3125,45.01,1.69,47.0,47.0,Good
11439,20.04,41.12,13.74,11.57,6.76,0.94,45.05,14.4625,17.175,33.4,51.4,45.05,1.69,47.0,51.4,Satisfactory
11440,20.03,34.74,13.73,8.44,6.76,0.94,45.03,10.549999999999999,17.1625,33.38333333333334,43.425,45.03,1.69,47.0,47.0,Good
11441,20.05,40.8,13.74,7.62,6.76,0.95,45.05,9.525,17.175,33.41666666666667,50.99999999999999,45.05,1.69,47.5,50.99999999999999,Satisfactory
11442,20.03,41.09,13.78,5.75,6.76,0.94,45.04,7.1875,17.225,33.38333333333334,51.3625,45.04,1.69,47.0,51.3625,Satisfactory
11443,20.04,38.09,13.74,6.04,6.76,0.95,45.04,7.55,17.175,33.4,47.612500000000004,45.04,1.69,47.5,47.612500000000004,Good
11444,20.02,36.03,13.78,9.95,6.76,0.94,45.01,12.4375,17.225,33.36666666666667,45.0375,45.01,1.69,47.0,47.0,Good
11445,19.94,36.25,13.75,8.51,6.76,0.93,44.92,10.6375,17.1875,33.233333333333334,45.3125,44.92,1.69,46.5,46.5,Good
11446,19.95,38.06,13.75,6.4,6.76,0.93,44.95,8.0,17.1875,33.25,47.575,44.95,1.69,46.5,47.575,Good
11447,20.03,39.38,13.75,4.68,6.76,0.94,45.03,5.85,17.1875,33.38333333333334,49.22500000000001,45.03,1.69,47.0,49.22500000000001,Good
11448,19.93,42.36,13.75,10.1,6.76,0.93,44.92,12.625,17.1875,33.21666666666667,52.95,44.92,1.69,46.5,52.95,Satisfactory
11449,19.95,39.1,13.76,12.63,6.76,0.93,44.94,15.787500000000001,17.2,33.25,48.875,44.94,1.69,46.5,48.875,Good
11450,19.96,35.61,13.75,6.76,6.76,0.94,44.96,8.45,17.1875,33.26666666666667,44.5125,44.96,1.69,47.0,47.0,Good
11451,19.93,32.04,13.75,8.45,6.76,0.93,44.91,10.5625,17.1875,33.21666666666667,40.05,44.91,1.69,46.5,46.5,Good
11452,19.99,33.7,13.75,10.57,6.76,0.94,44.98,13.2125,17.1875,33.31666666666666,42.12500000000001,44.98,1.69,47.0,47.0,Good
11453,20.03,38.0,13.78,8.62,6.76,0.94,45.04,10.774999999999999,17.225,33.38333333333334,47.5,45.04,1.69,47.0,47.5,Good
11454,19.97,33.81,13.77,8.39,6.76,0.94,44.97,10.4875,17.2125,33.28333333333333,42.2625,44.97,1.69,47.0,47.0,Good
11455,19.95,32.78,13.78,6.93,6.76,0.93,44.94,8.6625,17.225,33.25,40.975,44.94,1.69,46.5,46.5,Good
11456,19.99,38.11,13.77,10.3,6.76,0.94,44.99,12.875,17.2125,33.31666666666666,47.6375,44.99,1.69,47.0,47.6375,Good
11457,19.91,30.03,13.76,6.6,6.76,0.93,44.89,8.25,17.2,33.18333333333334,37.5375,44.89,1.69,46.5,46.5,Good
